MERCHANT_ID,MERCHANT_NAME,EQUIP
404640158120002,WARTEG ALBAROKAH,QRIS
405018858120006,MY KOPI O,QRIS
405450158120004,TOKO KIPAS MANIS BSD,QRIS
405801758120003,PANGSIT GORENG SURABAYA,QRIS
409018859120001,APOTEK DANIS FARMA,QRIS
401710158120012,KUPAT TAHU TEH FITRI,QRIS
402680158110003,WARUNG CAK GOPAR,QRIS
404015058120006,JAJANAN KEN,QRIS
451181058121826,SOLARIA SUMMARECON BKS,QRIS
405070154110003,WARUNG AMBON,QRIS
405870154990004,WARUNG MAKAN BAREH SOLOK,QRIS
406130158110001,WARUNG EL,QRIS
200720171301666,GLAMLOCAL MR - TGIF PROJAKARTA PUSAT  ID,EDC
404520158120006,MIE AYAM ADINDA,QRIS
405110154990009,TOKO WARDANA,QRIS
405501775230001,ENDI PARKIR,QRIS
408017058110003,PEMPEK S1,QRIS
406630158120017,SOTO AYAM PAK SLAMET 2,QRIS
406810154990019,WARTEG SR BEKASI,QRIS
401920158120062,TEHRASA,QRIS
451181054410131,SOUR SALLY KOTA KASABLANK,QRIS
400004358110001,BAKSO MANISLOR 1,QRIS
402240154410006,ICE MAMBOSS,QRIS
402440172100001,HAFA LAUNDRY,QRIS
200720179000749,GLAMLOCAL WR - DIPPEW  BEKASI (KOTA)  ID,EDC
401201054990007,AMUNGIN MART,QRIS
180021154117907,IDM FDYJ-PC RC VETERAN JAKARTA SELAT  ID,EDC
200716732926959,XBIP - MR DIY RANGKASBILEBAK (KAB)    ID,EDC
200718050295931,MR.DIY-MMCC-METLAND MILBEKASI (KAB)   ID,EDC
200720123088890,INDOMARET T9LV-PC IKAN PASURUAN (KAB  ID,EDC
401139054990013,KIOS AURORA,QRIS
401650183510001,OMAH BAYI,QRIS
406030158140254,TENANT 46 M3MS,QRIS
433910159990040,WARUNG PAK SLAMET,QRIS
453410154110004,KWAS,QRIS
200715703843123,MINGMING STORE MUNCAR  BANYUWANGI (K  ID,EDC
400025556910001,SELENDANG.IN,QRIS
403017072100001,MANSYUR LAUNDRY HOUSE,QRIS
405420158120018,BAKSO ALMAHYRA,QRIS
406020159770002,MAKEUPUCCINO BOGOR,QRIS
402830154110011,TOKO SINTA JAYA,QRIS
401050072990002,BEST TIME BARBERSHOP,QRIS
401401858120006,DAPUR DELMAN,QRIS
402240158140052,KEDAI KOPI HANDY,QRIS
402640172970001,BAMBOO REFLEXY PIJAT,QRIS
403420158120014,CINCAUKU PADAMU,QRIS
408401554410005,DAPUR BUYAN,QRIS
451021051110001,HARUM PHOTO COPY,QRIS
200720079798539,RICH CAFE              MIMIKA (KAB)   ID,EDC
401033054110001,ADIEMART,QRIS
404100158120013,ES KELAPA BANG ABDUL RAY,QRIS
454550115200004,GASEAN LAND PROPERTY,QRIS
400117358110013,WARUNG KUNINGAN DEIHAN,QRIS
401000754990001,SEMBAKO SYAMSIAH,QRIS
401081653990003,BUSINESS CENTER MART,QRIS
405650152110002,TOKO PLAFON PVC,QRIS
406301758110002,WARUNG NASI DOA IBU,QRIS
403920154990001,MINIOLSHOP,QRIS
453001393990021,PUSKESMAS PUGER,QRIS
400113549000001,DEPOT AIR MINUM BRO,QRIS
406015051110001,TOKO KAYAKA,QRIS
405920179320001,HB CAFE & POOL,QRIS
406015058110014,FIRST CAFE SEAFOOD,QRIS
451210158140551,FD50 GGC MANADO TOWN SQ,QRIS
405901854990008,PENTOL ALEX RAYA IJEN,QRIS
406270156310001,RAFAYA SOUVENIR,QRIS
451181058121858,SOLARIA STASIUN PASAR TUR,QRIS
180021154118353,IDM TEEO-PC RAYA GROGOLSUKOHARJO      ID,EDC
401139059120001,VILLY FARMA 2,QRIS
402470172300001,RSAYY LUXE MAKEUP STUDIO,QRIS
400058753310002,KIOS KIRANA,QRIS
401770158110017,KEDAI TEH NOPI,QRIS
401920158120078,WARUNG BAKSO JOSS,QRIS
403100154990010,SEBLAK PRASMANAN RAISSA,QRIS
200720179036175,GLAMLOCAL WR - 9TEENCLOBEKASI (KOTA)  ID,EDC
400003883980001,HKBP TEBING TINGGI,QRIS
400039654410003,TOKO  DIAN,QRIS
402020158140007,WARUNG MAKAN BU DARNO,QRIS
402160153310021,MARTABAK ORION,QRIS
200716854646896,XPDH - MR DIY KH DEWANTTANGERANG (KO  ID,EDC
200718826286808,MR DIY-XTBR-MOH. MANSYUJAKARTA BARAT  ID,EDC
401180158140009,DIMSUM ARA,QRIS
401780158120007,PENDOWO PAK JOKO,QRIS
402450179970002,RUN FOR FREEDOM 2026 8.1K,QRIS
404860127910001,PISCES STAMP,QRIS
406030158140213,TENANT 05 M3MS,QRIS
401610158120008,WARUNG MAKAN BU SRI,QRIS
451013053110420,ZHYC  MR DIY HYPERMART,QRIS
406020158110005,MAHA BITES,QRIS
451013052001226,XTRY MR DIY RUKO TEGALR,QRIS
401100158120130,MEKANICK HANDPHONE,QRIS
401179058120007,SALAD BUAH MAMAH NON,QRIS
401182056990004,NUBUK BAGS,QRIS
401610154110002,TOKO SI KEMBAR,QRIS
402501558140042,LOKA HOLAND,QRIS
402660156990001,COTTON IN LACE X MISSKAMI,QRIS
453101354620001,DITTA BAKEHOUSE,QRIS
405150158120014,LUCKY FINGER CAFE,QRIS
451400158120003,SEMPOL AYAM SUKAHATI 4,QRIS
200720171238058,GLAMLOCAL MR - JIMS HONJAKARTA PUSAT  ID,EDC
200720171292171,GLAMLOCAL MR - KALS ANDJAKARTA PUSAT  ID,EDC
200720171297828,GLAMLOCAL MR - OMARA   JAKARTA PUSAT  ID,EDC
400020258140003,WARTEG DELIMA,QRIS
401202056970001,RUMAH JAHIT TA MARA,QRIS
402601856310001,AR BAGS,QRIS
403101558120038,NASI GUDEG PAK JONI,QRIS
405110157320001,JAYA ELEKTRIK,QRIS
406540153310004,TOKO BU MUN,QRIS
451181058121709,SOLARIA PLAZA MARINA SURA,QRIS
451181058121733,SOLARIA LOTTE MART FATMAW,QRIS
451210157190946,QR A381 AZKO MDN GATSU,QRIS
160010854995827,BAHANKOE BANJARBARU    BANJARBARU     ID,EDC
401067058120006,ARI05,QRIS
401212354620002,BUNDA PANDAWA,QRIS
402200158130003,CRAVVY COFFEE,QRIS
404550159770001,LAVIANA PARFUM,QRIS
435030154990032,BAKSO PAK HARI,QRIS
404260156210001,TOKO ALMEERA,QRIS
453801317990003,PT THEO ANUGRAH PERSADA,QRIS
402160154990003,TOKO KELONTONG COKRO,QRIS
403930180110001,PRAKTEK DOKTER,QRIS
200711668450347,MR.D.I.Y - XGGU FS RUKOTEMANGGUNG (K  ID,EDC
200718826350349,MR DIY-XRWM-CIATER RAWATANGERANG (KO  ID,EDC
406030158140219,TENANT 11 M3MS,QRIS
406030158140241,TENANT 33 M3MS,QRIS
200717114340505,MIKO - MR DIY MILAN KOPBANDUNG (KAB)  ID,EDC
200719702533234,MR.DIY-GMBK-GRAND METROBEKASI (KOTA)  ID,EDC
406560156910002,MAMLULA JASTIP,QRIS
451013052000385,XRBG MR DIY PEMUDA TAWA,QRIS
451013052001049,XDRY MR DIY PETIKEN DRI,QRIS
456250172980001,ZAHRA AULIA MAKE UP,QRIS
401060049000028,BLOK F NO 9,QRIS
401201054990001,OMBANAINGA MART,QRIS
401870150470001,PRAKTEK DOKTER DASRIL,QRIS
401182056990006,EYBERLI,QRIS
401232058120002,KULINER Q2,QRIS
401401856990003,FATUNHIJABS,QRIS
402240158140057,GEDANG GENDUT,QRIS
400016255330001,PT CAHAYA MENTARI OTOPART,QRIS
401015058110004,SEMPOL AYAM AULIYA,QRIS
401190058120016,NIKASIH MURAH SUSHI II,QRIS
401820154990006,TOKO SEMBAKO DANU JAYA,QRIS
402090156990009,OKTARINA ACC STORE,QRIS
402520158110009,BROWNIES COKLAT LUMER,QRIS
403300179970003,VSA STUDIO AEROBIC,QRIS
403501550650001,TOKO LISTRIK BARU SATU,QRIS
406300159120001,APOTEK ALASTUWO,QRIS
401860151110003,PERCETAKAN JE BAROKAH,QRIS
459101379410004,JAJAP PERSIB,QRIS
401029058110001,PAK MUL IWAK,QRIS
401079053310001,RIZKI BERAS,QRIS
401106058120001,WIZZMIE JEPARA,QRIS
401157056970002,KONVEKSI SARTINI,QRIS
401190058120003,ES TEH SOLO BUDHEH,QRIS
401720158120007,ES PODENG PANJUL,QRIS
404015058120009,PODJOK BURGER DAN KEBAB,QRIS
405460156910001,VR COLLECTION,QRIS
406101548140002,DOCTOR PHONE CELL,QRIS
452440193990003,BAZNAS SULBAR,QRIS
401501558120005,KANTIN GI,QRIS
451210159450082,T991 PAM TOYS KINGDOM OUT,QRIS
401111358110001,KERUPUK RAMBAK SARJU,QRIS
401001558140002,ALEIRA COFFEE,QRIS
401301758140001,LAPAK CIBAY,QRIS
401330172990001,GR PETSHOP,QRIS
404980156970006,KOMANG KONVEKSI,QRIS
430003953310027,DAPUR FAFERE,QRIS
401201558110003,FAIZAH BAKERY,QRIS
401410154220002,PD. QUBIL JAYA DAGING,QRIS
407801558120005,KEDAI AMIKO SPACE,QRIS
454201382990002,UPT BAHASA POLKESPON,QRIS
200720178970137,GLAMLOCAL WR - DAVELLINBEKASI (KOTA)  ID,EDC
402501558120003,RM PADAIDI,QRIS
200704004142486,MBHM - MR.D.I.Y MEGA BEBEKASI (KOTA)  ID,EDC
200711416278830,XGKA - MR.D.I.Y FS RUKOMAJALENGKA (K  ID,EDC
406030158140210,TENANT 02 M3MS,QRIS
433080154410014,DADAR KREMES TIMAH,QRIS
200715054787680,XGOL - MR DIY CILEUNGSIBOGOR (KOTA)   ID,EDC
400104954990004,TOKO LONTONG SAYUR PADANG,QRIS
401000154990001,KIOS C2-11,QRIS
401930158120021,MASBENK NGEMILOH,QRIS
451013052001194,XGFS MR DIY RUKO GRAHA,QRIS
400039253310005,TOKO KEDAI KUE ADILSYA,QRIS
401360154990001,TOKO BINTANG JAYA,QRIS
451013052000056,DPKT MR DIY DEPOK TOWN,QRIS
401068054110004,TOKO LESTARI,QRIS
400025558110015,WARKOP NAIK KELAS,QRIS
401156086610002,PANITIA HKBP LOBAM,QRIS
401172054990016,TOKO BILQIS,QRIS
451181058121799,SOLARIA A YANI MEGAMALL P,QRIS
401001858140017,HELLO BONA,QRIS
401200175380001,AULIA AC MOBIL,QRIS
403830158110007,BPK DAUD SITEPU,QRIS
406340154990012,ES BRASIL,QRIS
401380158140014,KETUPAT SAYUR WAHYU,QRIS
451181058122021,SOLARIA AEON MALL DELTAMA,QRIS
400032057320001,ANDRE SERVICE,QRIS
401018856310002,JIMS HONEY INDONESIA,QRIS
401290154110012,TOKO WINWORK,QRIS
401810157320002,BUDI CELL,QRIS
451181058121868,SOLARIA TRANSMART BUAH BA,QRIS
400017586990001,DWP UNDIP,QRIS
401041054410001,VANESSA COCKIESKU,QRIS
401110156910001,GEN KONVEKSI,QRIS
401166058120001,WM DAE NAU,QRIS
406040154990006,JEMAAT SAMARINDA CUP,QRIS
409701859120001,APOTEK RAPI MEDIKA,QRIS
401000158120001,DEPOT SAMBADI,QRIS
405640154990001,CAHAYA PANRIM,QRIS
454301558130001,KEDAI IBU IMAS,QRIS
400043058120001,PEREDAM KELAPARAN POJOK,QRIS
405015054110001,TOKO DIAN,QRIS
401080154110014,TOKO SUBUR PLASTIK,QRIS
403750158110005,BAKSO MANTAP,QRIS
401110154620002,PROTI BAKERY 1,QRIS
403090151220001,DHEN RIAN,QRIS
404810152110001,TB MITRA JAYA BANGUNAN,QRIS
431830159400003,TOKO SEPEDA WAHID JAYA,QRIS
200719748248822,MIDI HALONG ATAS       AMBON (KOTA)   ID,EDC
200720178985739,GLAMLOCAL WR - OCLO.OFFBEKASI (KOTA)  ID,EDC
405030159770001,HARMONIS PARFUM,QRIS
200712153180381,CAMN - MR.D.I.Y CAMAN JBEKASI (KOTA)  ID,EDC
401002757220002,TOKO ZAHIRA,QRIS
401048058110001,WARUNG MAMA UNI,QRIS
401203054990027,KIOS DUA PUTRA,QRIS
401660158120014,BAKSO SRAGEN ASRI,QRIS
404100158110005,CILOK SARI RASA,QRIS
404540154990028,TELUR GULUNG INCES TENGAH,QRIS
406030158140233,TENANT 25 M3MS,QRIS
406030158140240,TENANT 32 M3MS,QRIS
200715596586701,LKMG - MR DIY LIPPO MALJAKARTA SELAT  ID,EDC
451013052000359,XLLG MR DIY CIBEBER LEU,QRIS
402790180990002,SMILE HYDROTHERAPY,QRIS
434601853310045,KALINGGA BARBERSCHOLL,QRIS
451181058121897,SOLARIA RUMAH SAKIT POLRI,QRIS
401140154410001,TOKO BERKAH,QRIS
401159072300004,PANGKAS RAMBUT KUALA MUDA,QRIS
401212358120006,BERDUA COFFE DAN MATCHA,QRIS
401401856310003,NEWINSPIRE,QRIS
402901558130003,ES PISANG IJO PANORAMA,QRIS
400022458110004,ES CENDOL DAWET SUSU,QRIS
409401858120006,WINGZ O WINGZ JATINANGOR,QRIS
451181058121772,SOLARIA SOETTA T1B,QRIS
401300154110003,WARUNG SEMBAKO KEMBAR,QRIS
401480154110006,MITRA LESTARI KERAMIK,QRIS
402580154110053,WARUNG DAFA,QRIS
404301754990002,MUHAMMAD LUTHFI,QRIS
451181058121736,SOLARIA BASKO GRAND MALL,QRIS
451181058121768,SOLARIA LIPPO PLAZA KRAMA,QRIS
200720171267971,GLAMLOCAL MR - WEAR LABJAKARTA PUSAT  ID,EDC
401203058110001,COTO IQRAM,QRIS
405080154410003,TOKO KUE BU SUSANAH,QRIS
406020158120037,AUSTIN PIZZA,QRIS
451181058121972,SOLARIA REST AREA KM 88A,QRIS
400022654110006,TOKO ARAFAH JAYA,QRIS
406820151110001,RASYA ATK ID,QRIS
400007779410002,FUN RUN RSUP WAHIDIN,QRIS
400029858120002,BAKSO BAPAK DAFFA,QRIS
401139054990004,WARUNG MOM ZAHRA,QRIS
401400156910001,TOKO PAKAIAN MUSLIM,QRIS
401610158120009,CEMALMILMOLL,QRIS
451210158140521,FD37 GO GO CURRY TRANS,QRIS
402240158140016,ANGKRINGAN CAK BOYON,QRIS
403201553310001,WARUNG RUJAK PECEL MAMI,QRIS
401136056510001,KALANGIT,QRIS
401160058120008,WF COFFEE& RESTO,QRIS
404290154410002,SYELDOH,QRIS
406860189990001,NOTARIS DACHMITA VITALIA,QRIS
403100154990008,ES TELLER RAISSA AMOY,QRIS
403500154990007,TOKO SURYEN,QRIS
405530154410003,TOKO BINTANG,QRIS
407401858120011,NO 24 COFFEE SERVICE,QRIS
200720178979507,GLAMLOCAL WR - MAGENTA BEKASI (KOTA)  ID,EDC
400044252110001,INDOAPRIL SEJAHTERA,QRIS
400011079410001,SUPER MANAGEMENT,QRIS
401166059990004,FIRA CELL,QRIS
402300158110005,WARUNG RENO,QRIS
406030158140222,TENANT 14 M3MS,QRIS
406030158140224,TENANT 16 M3MS,QRIS
200710016271377,GJMD - MR.D.I.Y GAJAH MJAKARTA PUSAT  ID,EDC
401160058120009,KOKI PADANG,QRIS
402401872980001,AUNEE SKINCARE,QRIS
401310158110019,FROZEN FOOD PUTRI,QRIS
401720154990004,TOKO SAYURAN ASAHID,QRIS
402240158140054,CILOK KRIWIL,QRIS
403440158110020,SIOMAY BATAGOR INAFA,QRIS
404410158120014,MAMA MAJID,QRIS
406340179910001,ALAS PITU,QRIS
406601758120003,TIARA FRIED CHICKEN,QRIS
409101856310001,CIHAMPELAS PARVUM CAFE,QRIS
452201342150022,JNE WALIKOTA COD,QRIS
404270158120008,"MIE AYAM & BASO ""PAK PUR""",QRIS
180021154118402,IDM TWSL-BARENGKRAJAN KSIDOARJO       ID,EDC
400021072100002,LAUNDRY ANUGRAHH,QRIS
401131054990025,ANDRI TELUR GULUNG,QRIS
401630186610001,MUSLIM MALBERRY,QRIS
406710158130002,SAYUR BU MULYATI,QRIS
200720171204488,GLAMLOCAL MR - YEPPUOUTJAKARTA PUSAT  ID,EDC
200720171316268,GLAMLOCAL MR - DEMSKA  JAKARTA PUSAT  ID,EDC
402240158140086,DIMFOODYS,QRIS
403901754990008,KEDAI SAYUR SEMBAKO ILEP,QRIS
450004793990003,PN SERANG PHI,QRIS
451181058122064,SOLARIA TRAVOY HUB JAKART,QRIS
401033058120001,OMAHE DEWE,QRIS
401063058110012,WILDAN FAWZI HAKIM,QRIS
401401558120011,WGB JL RS FATMAWATI RAYA,QRIS
405901854990007,PENTOL ALEX WRINGINANOM,QRIS
435920172300002,NAILS STUDIO BY GIT,QRIS
406380150440002,SAFWA FOTOCOPY,QRIS
402460159990005,WARUNG MARIANIS,QRIS
405710154990003,DIMSUM SUKA CITA UNGARAN,QRIS
451181054410171,SOUR SALLY QUEEN CITY SMG,QRIS
180021154118595,IDM TK6X-PRABU GAJAH AGSUMEDANG       ID,EDC
401590154990003,TOKO JAY,QRIS
401160158110032,WARUNG DUNIA,QRIS
401680158140013,SIOMAY PAK NUDIN,QRIS
402370172970001,KAKIKU SEI BESITANG,QRIS
403530156910001,DENASYA LUXE,QRIS
200720178976717,GLAMLOCAL WR - KALLIA LBEKASI (KOTA)  ID,EDC
200720179007252,GLAMLOCAL WR - FWDAILY BEKASI (KOTA)  ID,EDC
200720179012551,GLAMLOCAL WR - ISHANA OBEKASI (KOTA)  ID,EDC
200720179021573,GLAMLOCAL WR - ODECA   BEKASI (KOTA)  ID,EDC
402240175420001,OTO CARWASH,QRIS
402990158120026,RUMAH MAKAN NINI PEOT,QRIS
408801872300001,MIA HOUSE OF BEAUTY & SPA,QRIS
431430158120033,KOPI INSIGHT MUSTIKA JAYA,QRIS
200710016316298,MOLP - MR.D.I.Y MALL OLMALANG (KAB)   ID,EDC
200715054785824,XDAS - MR DIY BOROBUDURTANGERANG (KO  ID,EDC
401100156910008,GD 271,QRIS
403000154990013,ANDRE BUAH,QRIS
406030158140265,TENANT 57 M3MS,QRIS
200715773847775,XCKG - MR DIY RAYA PULOJAKARTA TIMUR  ID,EDC
401223058110002,DAPUR SOLO BU ASIH,QRIS
403001554620005,MAGER BOWL EVENT,QRIS
451013052000139,XSCT MR DIY RUKO SOUTHC,QRIS
451013052000472,XBTR MR DIY BINTARO RAY,QRIS
451013052000613,XCAR MR DIY FS RUKO BRA,QRIS
401700154410005,BUBUR KACANG IJO 236,QRIS
401165059440001,TOKO SILVER AGHNIYA,QRIS
402801554990014,TOKO BAGUS JAYA,QRIS
404540154990014,SOP BUAH BOGA RASA,QRIS
405480179110001,CHAKRA YOGA STUDIO,QRIS
455501354110037,LOTTE GROSIR KARAWANG,QRIS
400102654990001,TOKO SAYURAN BOU PUDAN,QRIS
401790159490002,PRIMA KARYA TEXTILE,QRIS
451501354990041,TAHU SUMEDANG,QRIS
400050958130002,WARUNG KOTAK,QRIS
402900159450001,DIAN TOYS,QRIS
406990154990015,WARUNG BU WIRDA,QRIS
409201554990012,ES CENDOL ELIZABETH,QRIS
451501356310002,CALLANDA HIJAB,QRIS
200720171215367,GLAMLOCAL MR - CEKHAS  JAKARTA PUSAT  ID,EDC
200720171314402,GLAMLOCAL MR - QANNA   JAKARTA PUSAT  ID,EDC
200720198515189,PEMPEK CANDY TAA       PALEMBANG (KO  ID,EDC
402100159990022,KIOS BAYUU,QRIS
402801579320001,SHALPAK BILLIARD,QRIS
401068086610001,MASJID JAMI' RMB BOSIH,QRIS
401920154990014,TOKO FARUL,QRIS
451210157190899,QR A456 AZKO METRO SUNTER,QRIS
400038079910001,LOKET MASUK TSS,QRIS
402330154220003,JUALAN IKAN IBU IJUS,QRIS
405060154990006,TOKO AINI SEMBAKO & TELUR,QRIS
406520159970001,TRIPLE A BARBERSHOP,QRIS
451210158140552,FD45 GO GO CURRY S BEKASI,QRIS
400004354110003,GOLD BEAN BTJ,QRIS
401089058120008,WARUNG MAKAN BU NUR,QRIS
401920158120082,CHOCO CORNER PAREPARE,QRIS
403201872100002,GOLDEN LAUNDRY PKL,QRIS
404830172110001,LAUNDRY SETIA,QRIS
405640158120004,WJB MAGGIORE,QRIS
451210157190496,QR J570HCIR EYESOUL AYB,QRIS
401176054990020,KIOS GHIBRAN,QRIS
402050158120010,KEDAI FLOS,QRIS
402100158120004,IBU NURLIA,QRIS
402810154410001,TOKO ALKEN,QRIS
403100154990011,SEBLAK PRASMANAN RAISSA,QRIS
404970158120012,ES OYEN,QRIS
405530154110006,TOKO ALDA,QRIS
200720179033385,GLAMLOCAL WR - TGIF PROBEKASI (KOTA)  ID,EDC
431193049000001,PERMATA AIR,QRIS
403150175310001,NAY MOTOR,QRIS
451226053310001,BEACH MART 1,QRIS
454601350850003,SANDANA MEDICAL,QRIS
400116454110003,KIOS AYRA,QRIS
401100193990001,MT HUNTO SULTAN AMAY,QRIS
401930154410002,LE CHIC TEBET,QRIS
406018859120001,APOTEK SUKMA JAYA,QRIS
406540172300001,MECAP BY ILA,QRIS
451013052000578,XSTL MR DIY FS RUKO SEN,QRIS
451013052001145,DPKT MR DIY DEPOK TOWN,QRIS
451013052001201,XJKN MR DIY RUKO JUANDA,QRIS
200718553550315,MR.DIY-XMMO -MULYOSARI SURABAYA (KOT  ID,EDC
401108055320001,CT AUTO SERVICE SIYONO,QRIS
407018856910014,RUMAH BATIK,QRIS
402501556990006,PEEP POP GIFT STORE,QRIS
402530156910001,ANGELIKA SONYA,QRIS
401083058140023,MARTABAK ARS,QRIS
401128056910003,SENDY COLLECTION,QRIS
401186058120008,ALPUKAT BANG ADIH,QRIS
401401856990009,ISHANA,QRIS
402440155330001,VARIASI SADEL MOTOR,QRIS
402680154410001,ANGKRINGAN WAW,QRIS
403900158110007,ES CINCAU & PEMPEK,QRIS
404410154410015,ES TEH POCI GUSTI,QRIS
405120159990003,TOKO SUMBER REZEKI,QRIS
400107682990001,MIRACIE ENGLISH COURSE,QRIS
401142057120001,MEUBEL AHMAD,QRIS
403850158120005,MIE AYAM PERINTIS DJAJA,QRIS
406740158130002,KEDAI MANIS,QRIS
451181058121745,SOLARIA BSD PLAZA,QRIS
401144048140001,WAN CELL,QRIS
401144058120010,NASI KEPAL BISMILLAH,QRIS
406380158120014,WARUNG MAYA,QRIS
200720171185048,GLAMLOCAL MR - KIENKA  JAKARTA PUSAT  ID,EDC
200720171317191,GLAMLOCAL MR - MOYA BY JAKARTA PUSAT  ID,EDC
200720171318125,GLAMLOCAL MR - GHENZY SJAKARTA PUSAT  ID,EDC
400111058120007,WISHAKA GROUP,QRIS
401401858140003,SHIHLIN STASIUN GAMBIR,QRIS
402870158110006,BANG JOY CABE,QRIS
400002654990001,STIKY MILK,QRIS
404540159400001,SUKSESBIKE 407,QRIS
404610158110027,WARUNG MAHKOTA,QRIS
406630158120018,SEBLAK DOWER TEH SUSI,QRIS
408201875310001,KEMBAR JAYA MOTOR,QRIS
451181054410166,SOUR SALLY PLAZA SENAYAN,QRIS
401180154410003,ARA BAKERY SEMARANG,QRIS
403220150940001,BEDENG BATU BATA RAFAN,QRIS
403320149000001,TOKO KEVIN,QRIS
403901749000004,DEPOT AIR MINUM MEGAQUA,QRIS
404840158120010,KULINER SOLO,QRIS
438401858120001,KALS MAISON,QRIS
454770182990003,SMA TARBIYATUL FALAH,QRIS
401006254110001,TISU OA,QRIS
404760154410001,TOKO SALSABILA,QRIS
453901358110045,BUBUR AYAM AA JAYA,QRIS
401600158120006,ES TEBU BG SENONG,QRIS
403901754990009,BAKSO & ROTI GORENG,QRIS
405960152110001,TB CAHAYA BERKAH,QRIS
401480158120005,RUMAH MAKAN IBU NUR,QRIS
406030158140220,TENANT 12 M3MS,QRIS
406030158140221,TENANT 13 M3MS,QRIS
200717781349773,MR.DIY-XLGK- NAROGONG CBOGOR (KOTA)   ID,EDC
200720123151509,INDOMARET TP8S-H. ALI 1JAKARTA TIMUR  ID,EDC
200720178644090,UF42 ALFAMART JAVA RESISIDOARJO (KAB  ID,EDC
451013052000020,XSPN MR DIYRAYA MAUK SE,QRIS
200716029967694,XCRN - MR DIY PINANG KUTANGERANG (KO  ID,EDC
401780186610003,PPND XXVIII DEBOSKAB,QRIS
402501558140011,IKAN MARINASI,QRIS
404750158120010,TOKO SNACK MRS DEWI,QRIS
451013052000783,XICA MR DIY RAYA BARAT,QRIS
406130159430001,KAS RT 003 RW 025,QRIS
400118558120011,NASI LIWET MBAK JULI 3,QRIS
401086058110012,NYAMN.EATERY,QRIS
401700158120003,RUMAH MAKAN PUTRA MINANG,QRIS
401700158120004,RM AMPERA SAIYO,QRIS
402440154410031,KIOS GIBRAN,QRIS
403100156310001,ROETOE OFFICIAL,QRIS
401209054990006,YANIYA FROZEN FOOD,QRIS
401310158120008,KANTIN 4,QRIS
402240158140076,GABIN OSING,QRIS
200720171205412,GLAMLOCAL MR - 9TEENCLOJAKARTA PUSAT  ID,EDC
401018856210001,DEYN SCARF,QRIS
402240158140041,RENCEK ROASTERY,QRIS
456013070110001,SWISS-BELRESORT DAGO,QRIS
401660154990008,KULIT TAHU,QRIS
404350159440001,FL PRECIOUS GEMS,QRIS
404601858120001,WIZZMIE BUARAN SERPONG,QRIS
436630142140001,RAHAYU TRANSPORT,QRIS
401730154510001,TOKO SUSU RAISSA KIDS,QRIS
403860158120007,KEDAI BANG RE,QRIS
200719971494812,MIDI 045B SUPER PANGSUDPASURUAN (KOT  ID,EDC
402600172980014,KAZI NAIL EKETI TAMIS,QRIS
408101550650001,SURYA ELEKTRIK 2,QRIS
400054975420001,GARAGE AUTO WASH BKR,QRIS
404301559120003,APOTIK VILLA SANTIKA,QRIS
451620158110027,ENAKE FOOD DAUN JERUK,QRIS
180021154118394,IDM TCXJ-GREEN HILL RESSURABAYA       ID,EDC
401183058130001,ONOWAE COFFE,QRIS
403570182110001,MINI BANK SMK KSATRYA,QRIS
403930158120015,BAKSO MAS ROY,QRIS
404350172510001,SUPER CAR WASH,QRIS
401700158120007,WR BU FADIAH,QRIS
403250159990001,TOKO SEMBAKO BU UUN,QRIS
403901554410005,TOKO CAMILAN BIDKAL,QRIS
407301772990001,PANGKAS RAMBUT MADURA,QRIS
200720178983872,GLAMLOCAL WR - MAYOUTFIBEKASI (KOTA)  ID,EDC
401860159400001,TOKO PANGERAN,QRIS
402040154990006,TOKO EVA,QRIS
403101558120034,RIZKY BAROKAH,QRIS
406401558110005,ZIEHA COOKIES,QRIS
200718826278719,MR DIY-XPGG-BINTARO PERJAKARTA SELAT  ID,EDC
200720178986662,GLAMLOCAL WR - VASTRAMOBEKASI (KOTA)  ID,EDC
406030158140275,TENANT 67 M3MS,QRIS
406190158110009,DIMSUM YOULI,QRIS
451901380620002,POLI PENYAKIT KULIT,QRIS
200710932074151,XLUN - MR.D.I.Y FS RUKOBLORA (KAB)    ID,EDC
451013052000330,XDGL MR DIY LABUAN PANI,QRIS
451013052000574,MCTG MR DIY MALL CIJANT,QRIS
451210157190761,QR J498 HCIR IE KADIPIRO,QRIS
200719469162175,1YBP ALFAMART WAREMBUNGMINAHASA (KAB  ID,EDC
200719971477701,MIDI SH3K BAKTI JAYA   DEPOK (KOTA)   ID,EDC
401086058130005,PAGE.ID,QRIS
401940158120011,CATERING ALANI TANGIANG,QRIS
402160158110008,ROCKETCHICKEN BANYUBENING,QRIS
200719601626066,PB55 ALFAMART UJAN MAS MUARA ENIM (K  ID,EDC
401082054220001,TOKO IKAN DUA PUTRA,QRIS
401470158140016,GEPREK KRENYES,QRIS
402901859770001,PARFUM DOMINARENOIR,QRIS
405870153310003,KIOS DAENK,QRIS
401001858120005,CITRA TELAGA,QRIS
401940115200001,NAYOTAMA VILLAGE,QRIS
402900158110003,SNACK PASTI JAYA,QRIS
450037515200002,PT SUKA MAJU KREASI,QRIS
451101375190141,KIOS ZONA 4 NOMOR 3,QRIS
452901379910002,DINOSAURUS SHOW 2,QRIS
200720171174169,GLAMLOCAL MR - COTTONARJAKARTA PUSAT  ID,EDC
401060049000015,BLOK G NO 11,QRIS
