"MERCHANT_ID","MERCHANT_NAME","EQUIP"
"170016254110161","TD76 ALFAMART PONDOK   TANGERANG (KO  ID","EDC"
"170016254110162","TB09 ALFAMART BERING   TANGERANG (KO  ID","EDC"
"170016254110163","1MJ2 - ALFAMART GRAHA RTANGERANG SEL  ID","EDC"
"170016254110164","TE46 - ALFAMART ISKANDATANGERANG (KO  ID","EDC"
"170016254110165","TC91 ALFAMART CLUSTER ATANGERANG (KO  ID","EDC"
"170016254110166","TE89 ALFAMART TMN CIKANTANGERANG (KO  ID","EDC"
"170016254110167","T233 ALFAMART KEDAUNG RTANGERANG (KO  ID","EDC"
"170016254110168","A055 ALFAMART WAHID HASTANGERANG SEL  ID","EDC"
"170016254110169","TB84 ALFAMART PRABU KIATANGERANG (KO  ID","EDC"
"170016254110170","AB24 ALFAMART KAMP. PINTANGERANG (KO  ID","EDC"
"170016254110173","K516 ALFAMART MELATI INJAKARTA BARAT  ID","EDC"
"170016254110174","AA71 ALFAMART DR. SETIATANGERANG (KO  ID","EDC"
"170016254110175","T622 ALFAMART TAMAN    TANGERANG (KO  ID","EDC"
"170016254110177","AA88 ALFAMART KH DEWANTTANGERANG (KO  ID","EDC"
"170016254110179","TC44 - ALFAMART HASYIM TANGERANG KOT  ID","EDC"
"170016254110180","1M88 - ALFAMART ALAM SETANGERANG SEL  ID","EDC"
"170016254110182","TE32 ALFAMART SABNANI FTANGERANG SEL  ID","EDC"
"170016254110183","AB50 ALFAMART MODERN   TANGERANG (KO  ID","EDC"
"170016254110184","T115 ALFAMART BUKIT TIATANGERANG (KO  ID","EDC"
"170016254110185","T570 ALFAMART GADING SETANGERANG (KO  ID","EDC"
"170016254110186","K217 ALFAMART TAMAN KOTJAKARTA BARAT  ID","EDC"
"170016254110187","TB93 ALFAMART CADAS 3  TANGERANG (KO  ID","EDC"
"170016254110188","TB45 ALFAMART RUKO DALTTANGERANG (KO  ID","EDC"
"170016254110189","T097 ALFAMART PERUM JATTANGERANG (KO  ID","EDC"
"170016254110190","TC40 ALFAMART LEMBANG  TANGERANG (KO  ID","EDC"
"170016254110191","KA64 - ALFAMART KOSAMBIJAKARTA BARAT  ID","EDC"
"170016254110192","T557 ALFAMART PERIUK JATANGERANG (KO  ID","EDC"
"170016254110194","1M04 ALFAMART PARUNG SETANGERANG (KO  ID","EDC"
"170016254110195","AD25 ALFAMART INPRES LATANGERANG (KO  ID","EDC"
"170016254110196","TF04 ALFAMART VETERAN RTANGERANG (KO  ID","EDC"
"170016254110198","T725 ALFAMART BINONG 4 TANGERANG (KO  ID","EDC"
"170016254110199","AB27 ALFAMART JL SUNAN TANGERANG (KO  ID","EDC"
"170016254110200","T932 ALFAMART KALI ASINTANGERANG (KO  ID","EDC"
"170016254110201","A061 ALFAMART JELUPA   TANGERANG SEL  ID","EDC"
"170016254110203","1ML5 ALFAMART JELUPANG TANGERANG SEL  ID","EDC"
"170016254110204","AD82 - ALFAMART RUKO FOTANGERANG SEL  ID","EDC"
"170016254110205","AC25 - ALFAMART RADEN STANGERANG KOT  ID","EDC"
"170016254110206","TF57 ALFAMART RUKO LAVETANGERANG SEL  ID","EDC"
"170016254110207","T239 ALFAMART BOROBUDURTANGERANG (KO  ID","EDC"
"170016254110208","KC68 ALFAMART KEMBANGANJAKARTA BARAT  ID","EDC"
"170016254110209","TC16 ALFAMART TMN PALEMJAKARTA BARAT  ID","EDC"
"170016254110210","TF62 ALFAMART CEGER RAYTANGERANG SEL  ID","EDC"
"170016254110211","T360 ALFAMART KOTA BUMITANGERANG (KO  ID","EDC"
"170016254110212","TF18 ALFAMART MAUK CADATANGERANG (KO  ID","EDC"
"170016254110213","AA87 ALFAMART PONDOK BATANGERANG (KO  ID","EDC"
"170016254110214","TA90 ALFAMART PERUM TIGTANGERANG (KO  ID","EDC"
"170016254110215","TB92 ALFAMART TAPOS    TANGERANG (KO  ID","EDC"
"170016254110216","TF48 - ALFAMART PASADENJAKARTA BARAT  ID","EDC"
"170016254110218","AD65 ALFAMART STA SERPOTANGERANG SEL  ID","EDC"
"170016254110219","1M55 ALFAMART SURADITA TANGERANG (KO  ID","EDC"
"170016254110220","T681 ALFAMART TEUKU UMATANGERANG (KO  ID","EDC"
"170016254110221","TF29 - ALFAMART ARINDA TANGERANG SEL  ID","EDC"
"170016254110222","T106 ALFAMART CIJANT   TANGERANG (KO  ID","EDC"
"170016254110223","AD52 ALFAMART KI SAMAUNTANGERANG (KO  ID","EDC"
"170016254110224","TD72 ALFAMART CITY RESOJAKARTA BARAT  ID","EDC"
"170016254110225","T704 ALFAMART CUKANGGALTANGERANG (KO  ID","EDC"
"170016254110226","TB20 ALFAMART KP TEUREUTANGERANG (KO  ID","EDC"
"170016254110227","KC43 - ALFAMART KAVLINGJAKARTA BARAT  ID","EDC"
"170016254110228","T313 ALFAMART PERUM BUMTANGERANG (KO  ID","EDC"
"170016254110230","T637 ALFAMART SERDANG KTANGERANG (KO  ID","EDC"
"170016254110231","A450 ALFAMART GRAHA RAYTANGERANG SEL  ID","EDC"
"170016254110232","TA13 ALFAMART PERTIGAANTANGERANG (KO  ID","EDC"
"170016254110233","T773 ALFAMART LENGKONG TANGERANG (KO  ID","EDC"
"170016254110234","KA53 - ALFAMART JIMBARAJAKARTA BARAT  ID","EDC"
"170016254110236","1M52 ALFAMART ALAM SUTETANGERANG SEL  ID","EDC"
"170016254110237","TA25 - ALFAMART DANGDEUTANGERANG KOT  ID","EDC"
"170016254110238","TC28 ALFAMART RUKO THE TANGERANG (KO  ID","EDC"
"170016254110239","T143 ALFAMART SIMP 3 KUTANGERANG (KO  ID","EDC"
"170016254110240","TD29 ALFAMART CIPTO MANTANGERANG (KO  ID","EDC"
"170016254110242","KC29 ALFAMART SUKARELA TANGERANG (KO  ID","EDC"
"170016254110243","AB03 - ALFAMART MODERNLTANGERANG KOT  ID","EDC"
"170016254110244","T296 ALFAMART BERINGIN TANGERANG (KO  ID","EDC"
"170016254110245","K204 ALFAMART BOJONG   JAKARTA BARAT  ID","EDC"
"170016254110246","TC20 ALFAMART RUKO T   TANGERANG (KO  ID","EDC"
"170016254110247","TB49 ALFAMART MUNJUL   TANGERANG (KO  ID","EDC"
"170016254110248","K243 ALFAMART LINGKUNGAJAKARTA BARAT  ID","EDC"
"170016254110252","T026 ALFAMART KAMP.    TANGERANG (KO  ID","EDC"
"170016254110254","TC22 ALFAMART GRAND PORTANGERANG (KO  ID","EDC"
"170016254110255","1M59 ALFAMART RADEN SALTANGERANG (KO  ID","EDC"
"170016254110257","KC61 ALFAMART PAKU JAYATANGERANG SEL  ID","EDC"
"170016254110258","AA51 ALFAMART PESANTRENTANGERANG (KO  ID","EDC"
"170016254110259","TA32 ALFAMART TAMAN PERTANGERANG (KO  ID","EDC"
"170016254110260","KA69 ALFAMART SEMANAN RJAKARTA BARAT  ID","EDC"
"170016254110261","1ME8 ALFAMART RUKO FORTTANGERANG SEL  ID","EDC"
"170016254110262","TE62 ALFAMART TELAGA BETANGERANG (KO  ID","EDC"
"170016254110263","KA35 ALFAMART CITRA    JAKARTA BARAT  ID","EDC"
"170016254110264","T079 ALFAMART KP. GE   TANGERANG (KO  ID","EDC"
"170016254110265","TF25 ALFAMART JAGUNG RAJAKARTA BARAT  ID","EDC"
"170016254110267","K254 ALFAMART DAAN MOGOJAKARTA BARAT  ID","EDC"
"170016254110269","AA74 ALFAMART RADEN FATTANGERANG (KO  ID","EDC"
"170016254110270","T220 ALFAMART PERIUK JATANGERANG (KO  ID","EDC"
"170016254110271","TE90 ALFAMART CISAUK   TANGERANG (KO  ID","EDC"
"170016254110272","T686 ALFAMART EMPU BARATANGERANG (KO  ID","EDC"
"170016254110273","AD29 ALFAMART JL. PINUSTANGERANG (KO  ID","EDC"
"170016254110274","KA74 ALFAMART H SAABA  JAKARTA BARAT  ID","EDC"
"170016254110275","AB58 ALFAMART TAMAN ASRTANGERANG (KO  ID","EDC"
"170016254110277","TC10 ALFAMART HUSEIN SATANGERANG (KO  ID","EDC"
"170016254110278","TC37 ALFAMART RAYA MAWATANGERANG (KO  ID","EDC"
"170016254110279","AC21 ALFAMART LENGKONG TANGERANG SEL  ID","EDC"
"170016254110280","TB75 ALFAMART CITRA    JAKARTA BARAT  ID","EDC"
"170016254110281","AD55 ALFAMART MAULANA YTANGERANG (KO  ID","EDC"
"170016254110282","TE23 ALFAMART KUNCIRAN TANGERANG (KO  ID","EDC"
"170016254110284","TF22 ALFAMART AHMAD    TANGERANG (KO  ID","EDC"
"170016254110286","TF28 ALFAMART JL PINANGTANGERANG (KO  ID","EDC"
"170016254110287","AD27 ALFAMART PONDOK   TANGERANG (KO  ID","EDC"
"170016254110288","AD73 ALFAMART SEGNEG 2 TANGERANG (KO  ID","EDC"
"170016254110290","K286 ALFAMART LAPANGAN JAKARTA BARAT  ID","EDC"
"170016254110292","KB24 ALFAMART KOSAMBI BJAKARTA BARAT  ID","EDC"
"170016254110293","T080 ALFAMART PS. KEMISTANGERANG (KO  ID","EDC"
"170016254110294","KC55 ALFAMART STA. RAWAJAKARTA BARAT  ID","EDC"
"170016254110295","KB96 ALFAMART DAAN M   JAKARTA BARAT  ID","EDC"
"170016254110296","AC52 ALFAMART CHAIRI   TANGERANG (KO  ID","EDC"
"170016254110297","K471 ALFAMART CITRA    JAKARTA BARAT  ID","EDC"
"170016254110298","T326 - ALFAMART MERDEKATANGERANG (KO  ID","EDC"
"170016254110299","KB43 ALFAMART BOJONG RAJAKARTA BARAT  ID","EDC"
"170016254110300","T112 ALFAMART TMN KOTA TANGERANG (KO  ID","EDC"
"170016254110301","T947 ALFAMART MARGASARITANGERANG (KO  ID","EDC"
"170016254110302","T235 ALFAMART PEMBAN   TANGERANG (KO  ID","EDC"
"170016254110303","AB28 ALFAMART GRIYA KENTANGERANG (KO  ID","EDC"
"170016254110304","AD30 ALFAMART PONDOK KATANGERANG SEL  ID","EDC"
"170016254110305","TD33 - ALFAMART PREMIERTANGERANG (KO  ID","EDC"
"170016254110306","TF39 ALFAMART PERGUDANGTANGERANG (KO  ID","EDC"
"170016254110307","TC31 ALFAMART PERMATA MTANGERANG (KO  ID","EDC"
"170016254110308","1MA9 ALFAMART GOLDEN   TANGERANG SEL  ID","EDC"
"170016254110310","AB79 - ALFAMART DR SOETTANGERANG KOT  ID","EDC"
"170016254110312","AD43 ALFAMART PORIS INDTANGERANG (KO  ID","EDC"
"170016254110313","KB37 ALFAMART SEMANAN RJAKARTA BARAT  ID","EDC"
"170016254110314","T229 ALFAMART TELUK NAGTANGERANG (KO  ID","EDC"
"170016254110315","TF17 ALFAMART PONDOK KATANGERANG SEL  ID","EDC"
"170016254110316","T812 ALFAMART SIMPRUG DTANGERANG (KO  ID","EDC"
"170016254110317","K510 ALFAMART ANGGREK UJAKARTA BARAT  ID","EDC"
"170016254110318","TC21 ALFAMART RUKO APT TANGERANG (KO  ID","EDC"
"170016254110319","AD50 ALFAMART TAMAN ROYTANGERANG (KO  ID","EDC"
"170016254110320","TD95 ALFAMART SUKATA   TANGERANG (KO  ID","EDC"
"170016254110323","T673 ALFAMART KARANG TETANGERANG (KO  ID","EDC"
"170016254110324","AA23 ALFAMART KENCANA LTANGERANG SEL  ID","EDC"
"170016254110325","AB29 ALFAMART BANGUN RETANGERANG (KO  ID","EDC"
"170016254110327","T085 - ALFAMART VILLA TTANGERANG (KO  ID","EDC"
"170016254110328","1ML3 ALFAMART KENCANA LTANGERANG SEL  ID","EDC"
"170016254110329","T524 ALFAMART RUKO F   TANGERANG (KO  ID","EDC"
"170016254110330","TB36 ALFAMART CIBADAK 3TANGERANG (KO  ID","EDC"
"170016254110331","T629 ALFAMART PAGEDA   TANGERANG (KO  ID","EDC"
"170016254110332","T205 ALFAMART TAMAN VILTANGERANG (KO  ID","EDC"
"170016254110333","TD57 ALFAMART LEGOK    TANGERANG (KO  ID","EDC"
"170016254110334","T287 ALFAMART PSR KEDAUTANGERANG (KO  ID","EDC"
"170016254110335","KB09 ALFAMART RK TM SEMJAKARTA BARAT  ID","EDC"
"170016254110336","1M05 ALFAMART VILLA    TANGERANG (KO  ID","EDC"
"170016254110337","1M18 - ALFAMART RUKO L TANGERANG KOT  ID","EDC"
"170016254110338","TF61 ALFAMART INPRES LATANGERANG (KO  ID","EDC"
"170016254110339","AC55 ALFAMART CIPADU RATANGERANG (KO  ID","EDC"
"170016254110340","AC27 ALFAMART VL. MELATTANGERANG SEL  ID","EDC"
"170016254110341","TC76 ALFAMART BUANA    TANGERANG (KO  ID","EDC"
"170016254110342","T885 ALFAMART AHMAD DAHTANGERANG (KO  ID","EDC"
"170016254110343","TF53 ALFAMART CITY RESOJAKARTA BARAT  ID","EDC"
"170016254110344","TC02 ALFAMART PUSPA CITTANGERANG (KO  ID","EDC"
"170016254110346","J773 ALFAMART APARTEMENJAKARTA UTARA  ID","EDC"
"170016254110347","T691 - ALFAMART RUKO GLTANGERANG KOT  ID","EDC"
"170016254110348","AC76 ALFAMART HASYIM ASTANGERANG (KO  ID","EDC"
"170016254110349","TF41 ALFAMART MUARA KARJAKARTA UTARA  ID","EDC"
"170016254110350","K299 ALFAMART CENDRA   JAKARTA BARAT  ID","EDC"
"170016254110351","T874 ALFAMART BINONG RATANGERANG (KO  ID","EDC"
"170016254110352","AB67 ALFAMART BHAYANGKATANGERANG SEL  ID","EDC"
"170016254110353","AA61 ALFAMART PONDOK BETANGERANG SEL  ID","EDC"
"170016254110354","TE55 ALFAMART STA CI   TANGERANG (KO  ID","EDC"
"170016254110355","1M37 ALFAMART TEMBAGA RTANGERANG (KO  ID","EDC"
"170016254110356","1MI2 ALFAMART NEW BSD BTANGERANG SEL  ID","EDC"
"170016254110357","TB94 ALFAMART KARAWA   TANGERANG (KO  ID","EDC"
"170016254110358","TE36 ALFAMART RUKO BERYTANGERANG SEL  ID","EDC"
"170016254110360","TB05 ALFAMART GALEONG  TANGERANG (KO  ID","EDC"
"170016254110361","T528 ALFAMART VIENA GD TANGERANG (KO  ID","EDC"
"170016254110362","TE66 ALFAMART PLUIT KARTANGERANG SEL  ID","EDC"
"170016254110363","T618 ALFAMART RUKO R   TANGERANG (KO  ID","EDC"
"170016254110364","T626 - ALFAMART BULAKANTANGERANG (KO  ID","EDC"
"170016254110365","TH90 ALFAMART DT. JALURTANGERANG (KO  ID","EDC"
"170016254110366","KA75 ALFAMART JOGLO    JAKARTA BARAT  ID","EDC"
"170016254110368","T961 - ALFAMART VILLA BKAB.TANGERANG  ID","EDC"
"170016254110369","TA35 ALFAMART RANCA KELTANGERANG (KO  ID","EDC"
"170016254110370","TB82 ALFAMART RUKO BOSTTANGERANG (KO  ID","EDC"
"170016254110371","T331 ALFAMART NEGLASARITANGERANG (KO  ID","EDC"
"170016254110372","AC68 ALFAMART JOMBANG PTANGERANG SEL  ID","EDC"
"170016254110374","TE44 ALFAMART LEGOK BABTANGERANG (KO  ID","EDC"
"170016254110375","TA85 ALFAMART RUKO BOLSTANGERANG (KO  ID","EDC"
"170016254110376","AC87 ALFAMART KH. DEWANTANGERANG (KO  ID","EDC"
"170016254110377","T682 ALFAMART BOROBUDURTANGERANG (KO  ID","EDC"
"170016254110378","T145 ALFAMART RAYA PEMDTANGERANG (KO  ID","EDC"
"170016254110379","TD27 ALFAMART RUKO GLAZTANGERANG (KO  ID","EDC"
"170016254110380","AA49 ALFAMART CIPADU   TANGERANG (KO  ID","EDC"
"170016254110381","TA74 ALFAMART DIKLAT   TANGERANG (KO  ID","EDC"
"170016254110382","TC51 ALFAMART TAMAN CIBTANGERANG (KO  ID","EDC"
"170016254110383","A047 ALFAMART ARINDA PETANGERANG SEL  ID","EDC"
"170016254110384","TH96 - ALFAMART RUKO EBJAKARTA UTARA  ID","EDC"
"170016254110385","T345 ALFAMART PERMATA TTANGERANG (KO  ID","EDC"
"170016254110386","A645 ALFAMART PARIGI PDTANGERANG SEL  ID","EDC"
"170016254110387","AC17 ALFAMART RADEN    TANGERANG (KO  ID","EDC"
"170016254110388","TC56 - ALFAMART GOP 9  TANGERANG (KO  ID","EDC"
"170016254110389","T953 ALFAMART SALEMBARATANGERANG (KO  ID","EDC"
"170016254110390","KC14 ALFAMART CITRA GARJAKARTA BARAT  ID","EDC"
"170016254110391","T156 ALFAMART TAMAN KIRTANGERANG (KO  ID","EDC"
"170016254110392","J867 ALFAMART MUARA KARJAKARTA UTARA  ID","EDC"
"170016254110393","KA65 ALFAMART DURI KOSAJAKARTA BARAT  ID","EDC"
"170016254110394","AD83 ALFAMART RASUNA SATANGERANG (KO  ID","EDC"
"170016254110395","1MA6 ALFAMART PONDOK JATANGERANG SEL  ID","EDC"
"170016254110396","AB68 ALFAMART HOS CO   TANGERANG (KO  ID","EDC"
"170016254110397","1M35 ALFAMART CEGER RAYTANGERANG SEL  ID","EDC"
"170016254110399","TF03 ALFAMART RUKO C   TANGERANG (KO  ID","EDC"
"170016254110400","TC11 ALFAMART AIRPOR   TANGERANG (KO  ID","EDC"
"170016254110401","TD18 - ALFAMART RUKO MAJAKARTA BARAT  ID","EDC"
"170016254110402","AA09 ALFAMART TITIHAN BTANGERANG SEL  ID","EDC"
"170016254110407","TE24 ALFAMART RUKO R   JAKARTA BARAT  ID","EDC"
"170016254110418","TF16 ALFAMART GOLDFI   TANGERANG (KO  ID","EDC"
"170016254110419","AD49 ALFAMART BUANA INDTANGERANG (KO  ID","EDC"
"170016254110420","T745 ALFAMART RUKO T   TANGERANG (KO  ID","EDC"
"170016254110421","T685 ALFAMART CARING   TANGERANG (KO  ID","EDC"
"170016254110422","KC60 ALFAMART KEMBANGANJAKARTA BARAT  ID","EDC"
"170016254110423","TH53 ALFAMART PERMAT   TANGERANG (KO  ID","EDC"
"170016254110424","T084 ALFAMART WISMA    TANGERANG (KO  ID","EDC"
"170016254110425","AC49 - ALFAMART CEGER RTANGERANG SEL  ID","EDC"
"170016254110426","KC48 ALFAMART SERPONG PTANGERANG SEL  ID","EDC"
"170016254110428","1MH4 ALFAMART PLAZA CORTANGERANG SEL  ID","EDC"
"170016254110431","AA16 ALFAMART CIATER BATANGERANG SEL  ID","EDC"
"170016254110432","AD77 ALFAMART PERUM SEGTANGERANG (KO  ID","EDC"
"170016254110434","T240 ALFAMART BERINGIN TANGERANG (KO  ID","EDC"
"170016254110435","AD63 ALFAMART DAAN MOGOTANGERANG (KO  ID","EDC"
"170016254110436","A004 ALFAMART PSR SE   TANGERANG SEL  ID","EDC"
"170016254110437","TB69 - ALFAMART RUKO BLTANGERANG (KO  ID","EDC"
"170016254110438","K899 ALFAMART PERMATA MJAKARTA BARAT  ID","EDC"
"170016254110439","T277 ALFAMART MANIS JAYTANGERANG (KO  ID","EDC"
"170016254110440","T117 ALFAMART PASIR AWITANGERANG (KO  ID","EDC"
"170016254110441","J870 ALFAMART PLUIT KARJAKARTA UTARA  ID","EDC"
"170016254110442","T319 ALFAMART RY MAU   TANGERANG (KO  ID","EDC"
"170016254110443","AD59 ALFAMART RAYA VETETANGERANG (KO  ID","EDC"
"170016254110444","1M65 ALFAMART BUARAN RATANGERANG SEL  ID","EDC"
"170016254110446","TF08 - ALFAMART DURI KOJAKARTA BARAT  ID","EDC"
"170016254110447","K191 ALFAMART RAWA BUAYJAKARTA BARAT  ID","EDC"
"170016254110448","TB57 ALFAMART HALIM PERTANGERANG (KO  ID","EDC"
"170016254110449","K487 ALFAMART SRENGSENGJAKARTA BARAT  ID","EDC"
"170016254110450","T575 ALFAMART PASIR BOLTANGERANG (KO  ID","EDC"
"170016254110452","TB91 ALFAMART RUKO B   TANGERANG (KO  ID","EDC"
"170016254110453","T072 ALFAMART PASAR KORTANGERANG (KO  ID","EDC"
"170016254110454","KC38 ALFAMART GREEN COUJAKARTA BARAT  ID","EDC"
"170016254110456","T295 ALFAMART KEBON BESTANGERANG (KO  ID","EDC"
"170016254110457","T204 ALFAMART HALIM    TANGERANG (KO  ID","EDC"
"170016254110458","T133 ALFAMART RAYA SERATANGERANG (KO  ID","EDC"
"170016254110459","T693 ALFAMART RAYA TOBATANGERANG (KO  ID","EDC"
"170016254110461","AD38 ALFAMART RAYA SERPTANGERANG SEL  ID","EDC"
"170016254110462","AA90 ALFAMART KETAPANG TANGERANG (KO  ID","EDC"
"170016254110463","AD39 ALFAMART RUKO PLAZTANGERANG SEL  ID","EDC"
"170016254110464","TD05 ALFAMART SUKANAGARTANGERANG (KO  ID","EDC"
"170016254110466","T615 - ALFAMART PALA PATANGERANG KOT  ID","EDC"
"170016254110467","AC46 ALFAMART SERPONG RTANGERANG SEL  ID","EDC"
"170016254110468","TE19 ALFAMART PURI O   JAKARTA BARAT  ID","EDC"
"170016254110469","AB64 ALFAMART BATAM NUSTANGERANG SEL  ID","EDC"
"170016254110471","AC43 ALFAMART RAYA SERPTANGERANG SEL  ID","EDC"
"170016254110472","AC63 ALFAMART RADEN SALTANGERANG (KO  ID","EDC"
"170016254110473","T134 ALFAMART BKT GADINTANGERANG (KO  ID","EDC"
"170016254110474","TH75 ALFAMART RAYA TIGATANGERANG (KO  ID","EDC"
"170016254110475","ALFAMART TH63 RS METRO TANGERANG (KO  ID","EDC"
"170016254110476","TB60 ALFAMART RUKO TAMATANGERANG (KO  ID","EDC"
"170016254110477","TD08 ALFAMART THAMRIN KTANGERANG (KO  ID","EDC"
"170016254110478","TC46 ALFAMART ATANG SANTANGERANG (KO  ID","EDC"
"170016254110479","K250 ALFAMART RAYA KEMBJAKARTA BARAT  ID","EDC"
"170016254110480","TA40 ALFAMART RAYA S   TANGERANG (KO  ID","EDC"
"170016254110481","TC90 ALFAMART BENTEN   TANGERANG (KO  ID","EDC"
"170016254110482","AC39 ALFAMART RAYA SERPTANGERANG SEL  ID","EDC"
"170016254110483","TE82 - ALFAMART BP CIATTANGERANG SEL  ID","EDC"
"170016254110484","TE86 ALFAMART KEMBAN   JAKARTA BARAT  ID","EDC"
"170016254110485","A825 - ALFAMART GRAHA RTANGERANG SEL  ID","EDC"
"170016254110522","TD14 ALFAMART SUMUR BORJAKARTA BARAT  ID","EDC"
"170016254110545","KC67 - ALFAMART CORDOBAJAKARTA UTARA  ID","EDC"
"170016254110552","TD34 ALFAMART CIRARAB  TANGERANG (KO  ID","EDC"
"170016254110553","TE69 ALFAMART PAKULONANTANGERANG SEL  ID","EDC"
"170016254110554","T925 ALFAMART SINDANG STANGERANG (KO  ID","EDC"
"170016254110555","T203 - ALFAMART HUSEN STANGERANG KOT  ID","EDC"
"170016254110556","KA77 ALFAMART PURI MANSJAKARTA BARAT  ID","EDC"
"170016254110557","KC59 ALFAMART GRISENDA JAKARTA UTARA  ID","EDC"
"170016254110558","AA12 ALFAMART PASAR MODTANGERANG SEL  ID","EDC"
"170016254110560","AC33 ALFAMART RAYA SERPTANGERANG SEL  ID","EDC"
"170016254110561","TC03 ALFAMART STA TANGETANGERANG (KO  ID","EDC"
"170016254110562","TC17 ALFAMART RADEN SALTANGERANG (KO  ID","EDC"
"170016254110563","AC92 ALFAMART PAHLAWAN TANGERANG SEL  ID","EDC"
"170016254110564","AA20 - ALFAMART GOLDEN TANGERANG SEL  ID","EDC"
"170016254110565","AA32 ALFAMART RAYA CIATTANGERANG SEL  ID","EDC"
"170016254110567","KC41 ALFAMART PURI INDAJAKARTA BARAT  ID","EDC"
"170016254110568","K185 - ALFAMART TAMAN KJAKARTA BARAT  ID","EDC"
"170016254110569","AC35 ALFAMART RAYA SERPTANGERANG SEL  ID","EDC"
"170016254110570","T126 ALFAMART BALARA   TANGERANG (KO  ID","EDC"
"170016254110571","1M06 ALFAMART PAHLAWAN TANGERANG SEL  ID","EDC"
"170016254110573","K315 ALFAMART KAMAL    JAKARTA BARAT  ID","EDC"
"170016254110574","TD74 ALFAMART TELAGA SATANGERANG (KO  ID","EDC"
"170016254110575","T108 ALFAMART CILONGOK TANGERANG (KO  ID","EDC"
"170016254110576","KA86 ALFAMART MERUYA-REJAKARTA BARAT  ID","EDC"
"170016254110577","K469 ALFAMART CIKOKOL 3TANGERANG (KO  ID","EDC"
"170016254110579","KB89 ALFAMART RUKO COLUTANGERANG (KO  ID","EDC"
"170016254110580","TC01 ALFAMART CITRA    TANGERANG (KO  ID","EDC"
"170016254110581","A058 ALFAMART THE GREENTANGERANG SEL  ID","EDC"
"170016254110582","T161 ALFAMART PASAR GEMTANGERANG (KO  ID","EDC"
"170016254110583","KB10 ALFAMART MERUYA   JAKARTA BARAT  ID","EDC"
"170016254110584","T553 ALFAMART POS BI   TANGERANG (KO  ID","EDC"
"170016254110585","TD17 - ALFAMART BDR SOETANGERANG KOT  ID","EDC"
"170016254110587","J770 ALFAMART PLUIT SAKJAKARTA UTARA  ID","EDC"
"170016254110589","KC30 - ALFAMART DAAN MOJAKARTA BARAT  ID","EDC"
"170016254110590","TD93 ALFAMART NAGRAK CETANGERANG (KO  ID","EDC"
"170016254110591","AC80 ALFAMART ALAM SUTETANGERANG (KO  ID","EDC"
"170016254110592","TF15 ALFAMART PETERNAKAJAKARTA BARAT  ID","EDC"
"170016254110593","T914 ALFAMART ISKANDAR TANGERANG (KO  ID","EDC"
"170016254110594","T976 ALFAMART VETERAN CTANGERANG (KO  ID","EDC"
"170016254110595","KB52 ALFAMART GREEN LAKJAKARTA BARAT  ID","EDC"
"170016254110596","KC34 ALFAMART PETERNAKAJAKARTA BARAT  ID","EDC"
"170016254110597","T312 ALFAMART GARUDA RATANGERANG (KO  ID","EDC"
"170016254110598","KA83 ALFAMART TMN ME   JAKARTA BARAT  ID","EDC"
"170016254110599","AD74 ALFAMART MH. TH   TANGERANG (KO  ID","EDC"
"170016254110600","K908 ALFAMART KEMBANGANJAKARTA BARAT  ID","EDC"
"170016254110601","T121 - ALFAMART TELAGASTANGERANG (KO  ID","EDC"
"170016254110602","AD45 ALFAMART PANGLIMA TANGERANG (KO  ID","EDC"
"170016254110603","T228 ALFAMART PEMBANGUNTANGERANG (KO  ID","EDC"
"170016254110604","KA88 ALFAMART HUSEIN S JAKARTA BARAT  ID","EDC"
"170016254110605","AC40 ALFAMART RUKO TOL TANGERANG SEL  ID","EDC"
"170016254110606","AD78 ALFAMART KEBON NANTANGERANG (KO  ID","EDC"
"170016254110607","TE65 ALFAMART KP GUS   JAKARTA UTARA  ID","EDC"
"170016254110608","T753 ALFAMART PASIR BOLTANGERANG (KO  ID","EDC"
"170016254110610","J741 ALFAMART BKT GOLF JAKARTA UTARA  ID","EDC"
"170016254110611","KC52 ALFAMART MH.THA   TANGERANG (KO  ID","EDC"
"170016254110612","T783 ALFAMART RUKO BOLSTANGERANG (KO  ID","EDC"
"170016254110613","TA51 ALFAMART BOJONG CITANGERANG (KO  ID","EDC"
"170016254110614","J745 ALFAMART ELANG LAUJAKARTA UTARA  ID","EDC"
"170016254110615","TD28 - ALFAMART RUKO GAJAKARTA BARAT  ID","EDC"
"170016254110616","T954 ALFAMART RUKO SUKATANGERANG (KO  ID","EDC"
"170016254110617","TF42 ALFAMART IMAM BONJTANGERANG (KO  ID","EDC"
"170016254110618","KC27 ALFAMART MERUYA UTJAKARTA BARAT  ID","EDC"
"170016254110619","T119 ALFAMART RY SERANGTANGERANG (KO  ID","EDC"
"170016254110620","KC47 ALFAMART KAMPUNG GJAKARTA UTARA  ID","EDC"
"170016254110621","KC31 - ALFAMART JOGLO TJAKARTA BARAT  ID","EDC"
"170016254110622","KB14 ALFAMART SRENGSENGJAKARTA BARAT  ID","EDC"
"170016254110623","J752 ALFAMART TERS BANDJAKARTA UTARA  ID","EDC"
"170016254110624","T128 - ALFAMART KAMP. PTANGERANG KOT  ID","EDC"
"170016254110625","K957 ALFAMART GOLF LAKEJAKARTA BARAT  ID","EDC"
"170016254110626","AD62 ALFAMART AGUS SALITANGERANG (KO  ID","EDC"
